frame_id,camera_id,timestamp,face_id,entity_id,confidence,bounding_box
FRAME_001684,CAM_PARKING,2025-10-11T16:16:26.228Z,F100439,E100439,0.78,"{""x"":317,""y"":397,""width"":98,""height"":145}"
FRAME_001685,CAM_HOSTEL_A,2025-09-28T17:22:30.228Z,F100704,E100704,0.85,"{""x"":276,""y"":350,""width"":146,""height"":148}"
FRAME_001686,CAM_PARKING,2025-10-13T03:43:50.228Z,F100663,E100663,0.7,"{""x"":472,""y"":254,""width"":91,""height"":153}"
FRAME_001687,CAM_CAF_01,2025-10-05T13:58:13.228Z,F100611,E100611,0.73,"{""x"":200,""y"":229,""width"":95,""height"":141}"
FRAME_001688,CAM_LIB_ENT,2025-10-16T05:12:16.228Z,F100723,E100723,0.74,"{""x"":347,""y"":336,""width"":149,""height"":120}"
FRAME_001689,CAM_ADMIN_LOBBY,2025-10-06T14:47:59.228Z,F100893,E100893,0.98,"{""x"":461,""y"":243,""width"":87,""height"":173}"
FRAME_001690,CAM_AC_MAIN,2025-09-25T09:38:30.228Z,F100531,E100531,0.89,"{""x"":180,""y"":128,""width"":128,""height"":118}"
FRAME_001691,CAM_HOSTEL_A,2025-09-30T09:28:28.228Z,F100348,E100348,0.85,"{""x"":425,""y"":181,""width"":105,""height"":178}"
FRAME_001692,CAM_PARKING,2025-10-16T06:30:56.228Z,F100213,E100213,0.98,"{""x"":212,""y"":191,""width"":86,""height"":149}"
FRAME_001693,CAM_ADMIN_LOBBY,2025-10-24T03:02:39.228Z,F100640,E100640,0.88,"{""x"":178,""y"":143,""width"":91,""height"":179}"
FRAME_001694,CAM_HOSTEL_A,2025-10-23T10:39:48.228Z,F100320,E100320,0.8,"{""x"":221,""y"":172,""width"":106,""height"":161}"
FRAME_001695,CAM_ADMIN_LOBBY,2025-10-02T04:08:46.228Z,F100902,E100902,0.86,"{""x"":298,""y"":263,""width"":109,""height"":104}"
FRAME_001696,CAM_PARKING,2025-10-06T16:32:26.228Z,F100815,E100815,0.95,"{""x"":258,""y"":235,""width"":136,""height"":110}"
FRAME_001697,CAM_LIB_ENT,2025-10-14T20:16:25.228Z,F100896,E100896,0.99,"{""x"":496,""y"":220,""width"":112,""height"":111}"
FRAME_001698,CAM_LIB_ENT,2025-10-09T23:37:15.228Z,F100641,E100641,0.96,"{""x"":484,""y"":282,""width"":123,""height"":152}"
FRAME_001699,CAM_ADMIN_LOBBY,2025-10-18T07:25:27.228Z,F100543,E100543,0.95,"{""x"":307,""y"":126,""width"":81,""height"":150}"
FRAME_001700,CAM_ADMIN_LOBBY,2025-10-01T06:53:35.228Z,F100240,E100240,0.88,"{""x"":278,""y"":287,""width"":84,""height"":152}"
FRAME_001701,CAM_HOSTEL_A,2025-10-06T15:46:08.228Z,F100471,E100471,0.78,"{""x"":179,""y"":391,""width"":90,""height"":121}"
FRAME_001702,CAM_PARKING,2025-10-06T06:17:49.228Z,F100636,E100636,0.84,"{""x"":431,""y"":392,""width"":82,""height"":177}"
FRAME_001703,CAM_PARKING,2025-10-23T02:52:21.228Z,F100156,E100156,0.74,"{""x"":416,""y"":394,""width"":144,""height"":127}"
FRAME_001704,CAM_CAF_01,2025-10-16T14:30:44.228Z,F100452,E100452,0.84,"{""x"":243,""y"":163,""width"":146,""height"":168}"
FRAME_001705,CAM_PARKING,2025-09-30T02:32:13.228Z,F100487,E100487,0.88,"{""x"":456,""y"":235,""width"":108,""height"":180}"
FRAME_001706,CAM_LIB_ENT,2025-10-12T03:41:05.228Z,F100958,E100958,0.8,"{""x"":352,""y"":336,""width"":145,""height"":143}"
FRAME_001707,CAM_LAB_CORR,2025-09-26T08:16:12.228Z,F100349,E100349,0.76,"{""x"":297,""y"":213,""width"":83,""height"":134}"
FRAME_001708,CAM_LAB_CORR,2025-10-14T00:41:51.228Z,F100324,E100324,0.87,"{""x"":311,""y"":161,""width"":84,""height"":165}"
FRAME_001709,CAM_AC_MAIN,2025-10-12T04:16:12.228Z,F100569,E100569,0.88,"{""x"":209,""y"":398,""width"":139,""height"":165}"
FRAME_001710,CAM_LIB_ENT,2025-10-24T14:20:44.228Z,F100270,E100270,0.95,"{""x"":447,""y"":343,""width"":129,""height"":116}"
FRAME_001711,CAM_LIB_ENT,2025-09-29T08:18:18.228Z,F100248,E100248,0.85,"{""x"":186,""y"":196,""width"":81,""height"":117}"
FRAME_001712,CAM_GYM_ENT,2025-10-17T04:45:06.228Z,F100411,E100411,0.84,"{""x"":482,""y"":214,""width"":85,""height"":131}"
FRAME_001713,CAM_HOSTEL_A,2025-10-11T04:38:30.228Z,F100633,E100633,0.74,"{""x"":303,""y"":252,""width"":142,""height"":119}"
FRAME_001714,CAM_ADMIN_LOBBY,2025-10-04T06:44:54.228Z,F100285,E100285,0.87,"{""x"":320,""y"":160,""width"":83,""height"":157}"
FRAME_001715,CAM_ADMIN_LOBBY,2025-09-26T07:53:26.228Z,F100209,E100209,0.7,"{""x"":120,""y"":265,""width"":106,""height"":127}"
FRAME_001716,CAM_CAF_01,2025-10-04T13:07:07.228Z,F100518,E100518,0.72,"{""x"":236,""y"":288,""width"":107,""height"":106}"
FRAME_001717,CAM_HOSTEL_A,2025-10-06T04:53:06.228Z,F100122,E100122,0.87,"{""x"":370,""y"":332,""width"":102,""height"":174}"
FRAME_001718,CAM_LIB_ENT,2025-10-02T11:09:20.228Z,F100355,E100355,0.76,"{""x"":431,""y"":333,""width"":125,""height"":128}"
FRAME_001719,CAM_PARKING,2025-09-30T17:56:13.228Z,F100512,E100512,0.98,"{""x"":155,""y"":345,""width"":102,""height"":117}"
FRAME_001720,CAM_ADMIN_LOBBY,2025-10-11T08:39:06.228Z,F100621,E100621,0.71,"{""x"":435,""y"":227,""width"":117,""height"":132}"
FRAME_001721,CAM_CAF_01,2025-09-28T09:06:25.228Z,F100500,E100500,0.91,"{""x"":396,""y"":262,""width"":134,""height"":125}"
FRAME_001722,CAM_LAB_CORR,2025-10-15T06:22:19.228Z,F100317,E100317,0.85,"{""x"":229,""y"":331,""width"":82,""height"":143}"
FRAME_001723,CAM_LAB_CORR,2025-10-20T13:09:00.228Z,F100960,E100960,0.71,"{""x"":255,""y"":280,""width"":99,""height"":109}"
FRAME_001724,CAM_HOSTEL_A,2025-10-05T06:32:38.228Z,F100339,E100339,0.84,"{""x"":316,""y"":309,""width"":142,""height"":147}"
FRAME_001725,CAM_CAF_01,2025-10-15T07:50:40.228Z,F100298,E100298,0.87,"{""x"":464,""y"":301,""width"":97,""height"":167}"
FRAME_001726,CAM_PARKING,2025-10-03T16:13:41.228Z,F100165,E100165,0.87,"{""x"":176,""y"":398,""width"":113,""height"":105}"
FRAME_001727,CAM_LAB_CORR,2025-09-26T21:37:33.228Z,F100043,E100043,0.91,"{""x"":418,""y"":396,""width"":117,""height"":117}"
FRAME_001728,CAM_PARKING,2025-10-08T15:07:50.228Z,F100814,E100814,0.7,"{""x"":379,""y"":190,""width"":106,""height"":174}"
FRAME_001729,CAM_LAB_CORR,2025-10-01T07:09:17.228Z,F100479,E100479,0.87,"{""x"":481,""y"":278,""width"":105,""height"":147}"
FRAME_001730,CAM_CAF_01,2025-10-21T09:13:29.228Z,F100123,E100123,0.95,"{""x"":255,""y"":330,""width"":83,""height"":170}"
FRAME_001731,CAM_PARKING,2025-09-28T10:55:05.228Z,F100997,E100997,0.87,"{""x"":266,""y"":230,""width"":138,""height"":167}"
FRAME_001732,CAM_CAF_01,2025-10-20T12:46:49.228Z,F100013,E100013,0.94,"{""x"":188,""y"":369,""width"":145,""height"":100}"
FRAME_001733,CAM_LAB_CORR,2025-10-19T10:05:49.228Z,F100999,E100999,0.98,"{""x"":482,""y"":286,""width"":114,""height"":134}"
FRAME_001734,CAM_PARKING,2025-10-08T12:17:49.228Z,F100275,E100275,0.86,"{""x"":281,""y"":239,""width"":86,""height"":119}"
FRAME_001735,CAM_LIB_ENT,2025-10-03T13:40:44.228Z,F100439,E100439,0.81,"{""x"":382,""y"":207,""width"":150,""height"":148}"
FRAME_001736,CAM_HOSTEL_A,2025-09-29T11:35:46.228Z,F100071,E100071,0.79,"{""x"":347,""y"":206,""width"":88,""height"":176}"
FRAME_001737,CAM_ADMIN_LOBBY,2025-09-27T15:01:31.228Z,F100311,E100311,0.77,"{""x"":408,""y"":358,""width"":85,""height"":138}"
FRAME_001738,CAM_CAF_01,2025-10-19T10:35:18.228Z,F100480,E100480,0.75,"{""x"":344,""y"":215,""width"":89,""height"":169}"
FRAME_001739,CAM_GYM_ENT,2025-09-30T18:21:30.228Z,F100875,E100875,0.79,"{""x"":167,""y"":320,""width"":141,""height"":167}"
FRAME_001740,CAM_CAF_01,2025-10-19T09:10:53.228Z,F100503,E100503,0.84,"{""x"":479,""y"":331,""width"":103,""height"":142}"
FRAME_001741,CAM_GYM_ENT,2025-10-15T07:55:39.228Z,F100411,E100411,0.7,"{""x"":327,""y"":270,""width"":107,""height"":142}"
FRAME_001742,CAM_LIB_ENT,2025-10-22T06:09:42.228Z,F100968,E100968,0.73,"{""x"":427,""y"":397,""width"":143,""height"":145}"
FRAME_001743,CAM_PARKING,2025-10-22T10:07:58.228Z,F100221,E100221,0.93,"{""x"":442,""y"":399,""width"":89,""height"":129}"
FRAME_001744,CAM_LAB_CORR,2025-10-22T06:32:40.228Z,F100445,E100445,0.75,"{""x"":268,""y"":310,""width"":87,""height"":153}"
FRAME_001745,CAM_ADMIN_LOBBY,2025-10-13T17:50:33.228Z,F100639,E100639,0.99,"{""x"":110,""y"":261,""width"":105,""height"":129}"
FRAME_001746,CAM_AC_MAIN,2025-10-14T04:21:45.228Z,F100240,E100240,0.77,"{""x"":459,""y"":397,""width"":119,""height"":109}"
FRAME_001747,CAM_AC_MAIN,2025-10-23T07:06:52.228Z,F100176,E100176,0.99,"{""x"":292,""y"":250,""width"":84,""height"":149}"
FRAME_001748,CAM_AC_MAIN,2025-09-30T18:00:58.228Z,F100907,E100907,0.74,"{""x"":141,""y"":164,""width"":144,""height"":154}"
FRAME_001749,CAM_HOSTEL_A,2025-10-16T09:13:33.228Z,F100658,E100658,0.97,"{""x"":172,""y"":154,""width"":99,""height"":139}"
FRAME_001750,CAM_HOSTEL_A,2025-10-10T15:34:37.228Z,F100669,E100669,0.84,"{""x"":156,""y"":105,""width"":140,""height"":100}"
FRAME_001751,CAM_AC_MAIN,2025-10-17T14:13:24.228Z,F100950,E100950,0.72,"{""x"":313,""y"":147,""width"":150,""height"":155}"
FRAME_001752,CAM_AC_MAIN,2025-10-03T15:42:06.228Z,F100583,E100583,0.91,"{""x"":474,""y"":164,""width"":136,""height"":110}"
FRAME_001753,CAM_ADMIN_LOBBY,2025-10-22T04:47:18.228Z,F100744,E100744,0.88,"{""x"":298,""y"":303,""width"":108,""height"":166}"
FRAME_001754,CAM_GYM_ENT,2025-10-01T18:09:52.228Z,F100781,E100781,0.84,"{""x"":158,""y"":246,""width"":144,""height"":108}"
FRAME_001755,CAM_ADMIN_LOBBY,2025-10-24T16:13:10.228Z,F100437,E100437,0.75,"{""x"":138,""y"":223,""width"":98,""height"":139}"
FRAME_001756,CAM_PARKING,2025-10-18T17:00:43.228Z,F100190,E100190,0.95,"{""x"":215,""y"":322,""width"":109,""height"":173}"
FRAME_001757,CAM_CAF_01,2025-09-28T20:10:55.228Z,F100206,E100206,0.91,"{""x"":142,""y"":125,""width"":87,""height"":179}"
FRAME_001758,CAM_ADMIN_LOBBY,2025-10-06T14:58:11.228Z,F100867,E100867,0.85,"{""x"":339,""y"":325,""width"":136,""height"":102}"
FRAME_001759,CAM_CAF_01,2025-10-23T13:19:45.228Z,F100416,E100416,0.82,"{""x"":378,""y"":135,""width"":135,""height"":159}"
FRAME_001760,CAM_ADMIN_LOBBY,2025-10-02T13:23:12.228Z,F100223,E100223,0.73,"{""x"":112,""y"":254,""width"":129,""height"":122}"
FRAME_001761,CAM_CAF_01,2025-09-28T15:29:18.228Z,F100244,E100244,0.82,"{""x"":492,""y"":277,""width"":86,""height"":175}"
FRAME_001762,CAM_PARKING,2025-10-06T15:00:56.228Z,F100472,E100472,0.82,"{""x"":385,""y"":167,""width"":149,""height"":168}"
FRAME_001763,CAM_ADMIN_LOBBY,2025-09-25T06:16:29.228Z,F100204,E100204,0.8,"{""x"":175,""y"":375,""width"":103,""height"":147}"
FRAME_001764,CAM_ADMIN_LOBBY,2025-10-06T11:35:40.228Z,F100930,E100930,0.72,"{""x"":129,""y"":248,""width"":129,""height"":170}"
FRAME_001765,CAM_PARKING,2025-10-16T11:32:03.228Z,F100946,E100946,0.74,"{""x"":154,""y"":299,""width"":100,""height"":122}"
FRAME_001766,CAM_PARKING,2025-10-19T13:54:19.228Z,F100405,E100405,0.8,"{""x"":402,""y"":344,""width"":141,""height"":129}"
FRAME_001767,CAM_PARKING,2025-10-17T12:32:14.228Z,F100276,E100276,0.75,"{""x"":285,""y"":352,""width"":114,""height"":153}"
FRAME_001768,CAM_GYM_ENT,2025-10-24T04:13:33.228Z,F100560,E100560,0.72,"{""x"":311,""y"":336,""width"":89,""height"":180}"
FRAME_001769,CAM_HOSTEL_A,2025-10-03T17:23:07.228Z,F100275,E100275,0.78,"{""x"":357,""y"":330,""width"":109,""height"":173}"
FRAME_001770,CAM_LAB_CORR,2025-10-05T00:31:26.228Z,F100102,E100102,0.71,"{""x"":209,""y"":281,""width"":85,""height"":143}"
FRAME_001771,CAM_LAB_CORR,2025-10-13T04:28:49.228Z,F100027,E100027,0.81,"{""x"":246,""y"":178,""width"":111,""height"":104}"
FRAME_001772,CAM_PARKING,2025-10-17T17:27:17.228Z,F100489,E100489,0.75,"{""x"":220,""y"":378,""width"":122,""height"":142}"
FRAME_001773,CAM_CAF_01,2025-10-24T11:43:51.228Z,F100317,E100317,0.87,"{""x"":425,""y"":325,""width"":103,""height"":155}"
FRAME_001774,CAM_GYM_ENT,2025-09-27T03:17:05.228Z,F100703,E100703,0.79,"{""x"":180,""y"":372,""width"":89,""height"":103}"
FRAME_001775,CAM_ADMIN_LOBBY,2025-10-24T12:42:01.228Z,F100304,E100304,0.81,"{""x"":419,""y"":341,""width"":118,""height"":117}"
FRAME_001776,CAM_PARKING,2025-10-22T12:59:35.228Z,F100960,E100960,0.85,"{""x"":109,""y"":170,""width"":113,""height"":158}"
FRAME_001777,CAM_GYM_ENT,2025-10-14T15:24:06.229Z,F100200,E100200,0.74,"{""x"":171,""y"":325,""width"":134,""height"":113}"
FRAME_001778,CAM_LIB_ENT,2025-10-11T08:08:34.229Z,F100783,E100783,0.9,"{""x"":256,""y"":238,""width"":134,""height"":128}"
FRAME_001779,CAM_GYM_ENT,2025-09-26T04:32:33.229Z,F100744,E100744,0.83,"{""x"":356,""y"":363,""width"":124,""height"":137}"
FRAME_001780,CAM_ADMIN_LOBBY,2025-10-05T06:52:42.229Z,F100433,E100433,0.93,"{""x"":301,""y"":372,""width"":96,""height"":104}"
FRAME_001781,CAM_LAB_CORR,2025-10-24T14:32:52.229Z,F100866,E100866,0.76,"{""x"":407,""y"":128,""width"":114,""height"":151}"
FRAME_001782,CAM_AC_MAIN,2025-10-21T09:58:44.229Z,F100080,E100080,0.86,"{""x"":166,""y"":289,""width"":112,""height"":174}"
FRAME_001783,CAM_AC_MAIN,2025-10-16T10:21:47.229Z,F100587,E100587,0.85,"{""x"":491,""y"":102,""width"":142,""height"":177}"
FRAME_001784,CAM_PARKING,2025-10-18T09:19:28.229Z,F100045,E100045,0.98,"{""x"":408,""y"":339,""width"":136,""height"":149}"
FRAME_001785,CAM_PARKING,2025-09-30T05:34:53.229Z,F100611,E100611,0.99,"{""x"":207,""y"":186,""width"":109,""height"":151}"
FRAME_001786,CAM_ADMIN_LOBBY,2025-10-09T06:44:11.229Z,F100545,E100545,0.88,"{""x"":250,""y"":186,""width"":122,""height"":151}"
FRAME_001787,CAM_GYM_ENT,2025-09-26T11:17:11.229Z,F100475,E100475,0.95,"{""x"":428,""y"":393,""width"":88,""height"":140}"
FRAME_001788,CAM_AC_MAIN,2025-10-03T12:34:11.229Z,F100381,E100381,0.8,"{""x"":222,""y"":371,""width"":88,""height"":107}"
FRAME_001789,CAM_HOSTEL_A,2025-10-07T13:40:41.229Z,F100107,E100107,0.74,"{""x"":101,""y"":315,""width"":118,""height"":163}"
FRAME_001790,CAM_CAF_01,2025-10-14T10:08:24.229Z,F100504,E100504,0.9,"{""x"":189,""y"":318,""width"":94,""height"":112}"
FRAME_001791,CAM_AC_MAIN,2025-09-26T23:39:32.229Z,F100764,E100764,0.71,"{""x"":300,""y"":380,""width"":150,""height"":153}"
FRAME_001792,CAM_LAB_CORR,2025-10-08T17:36:55.229Z,F100704,E100704,0.86,"{""x"":380,""y"":101,""width"":129,""height"":139}"
FRAME_001793,CAM_CAF_01,2025-10-16T09:31:06.229Z,F100964,E100964,0.84,"{""x"":156,""y"":275,""width"":129,""height"":107}"
FRAME_001794,CAM_LAB_CORR,2025-10-18T06:15:28.229Z,F100337,E100337,0.8,"{""x"":290,""y"":261,""width"":87,""height"":164}"
FRAME_001795,CAM_LAB_CORR,2025-10-14T09:04:13.229Z,F100150,E100150,0.85,"{""x"":147,""y"":186,""width"":117,""height"":180}"
FRAME_001796,CAM_AC_MAIN,2025-10-16T15:55:29.229Z,F100180,E100180,0.88,"{""x"":180,""y"":221,""width"":128,""height"":138}"
FRAME_001797,CAM_GYM_ENT,2025-10-15T04:56:40.229Z,F100988,E100988,0.77,"{""x"":377,""y"":319,""width"":112,""height"":149}"
FRAME_001798,CAM_HOSTEL_A,2025-10-13T17:52:37.229Z,F100133,E100133,0.85,"{""x"":451,""y"":293,""width"":98,""height"":163}"
FRAME_001799,CAM_CAF_01,2025-10-12T10:43:14.229Z,F100805,E100805,0.95,"{""x"":212,""y"":138,""width"":150,""height"":150}"
FRAME_001800,CAM_LAB_CORR,2025-10-23T15:16:08.229Z,F100939,E100939,0.95,"{""x"":359,""y"":278,""width"":91,""height"":109}"
FRAME_001801,CAM_GYM_ENT,2025-10-04T11:30:52.229Z,F100569,E100569,0.98,"{""x"":116,""y"":125,""width"":143,""height"":177}"
FRAME_001802,CAM_LIB_ENT,2025-09-25T15:36:02.229Z,F100764,E100764,0.98,"{""x"":394,""y"":381,""width"":116,""height"":142}"
FRAME_001803,CAM_CAF_01,2025-10-07T01:05:46.229Z,F100656,E100656,0.87,"{""x"":403,""y"":302,""width"":132,""height"":175}"
FRAME_001804,CAM_PARKING,2025-10-19T10:00:23.229Z,F100033,E100033,0.84,"{""x"":461,""y"":258,""width"":92,""height"":164}"
FRAME_001805,CAM_GYM_ENT,2025-10-04T09:30:55.229Z,F100580,E100580,0.93,"{""x"":445,""y"":265,""width"":112,""height"":178}"
FRAME_001806,CAM_AC_MAIN,2025-10-10T05:31:59.234Z,F100884,E100884,0.74,"{""x"":282,""y"":366,""width"":125,""height"":151}"
FRAME_001807,CAM_LAB_CORR,2025-10-03T17:01:41.235Z,F100724,E100724,0.71,"{""x"":173,""y"":359,""width"":96,""height"":163}"
FRAME_001808,CAM_PARKING,2025-10-24T08:00:42.235Z,F100625,E100625,0.97,"{""x"":186,""y"":307,""width"":131,""height"":107}"
FRAME_001809,CAM_LAB_CORR,2025-10-13T10:59:15.235Z,F100824,E100824,0.96,"{""x"":423,""y"":100,""width"":83,""height"":157}"
FRAME_001810,CAM_LAB_CORR,2025-10-22T02:57:55.235Z,F100042,E100042,0.83,"{""x"":405,""y"":132,""width"":81,""height"":148}"
FRAME_001811,CAM_CAF_01,2025-10-12T06:47:23.235Z,F100465,E100465,0.85,"{""x"":219,""y"":289,""width"":121,""height"":136}"
FRAME_001812,CAM_LAB_CORR,2025-09-27T08:21:38.235Z,F100640,E100640,0.7,"{""x"":339,""y"":205,""width"":124,""height"":108}"
FRAME_001813,CAM_CAF_01,2025-09-30T07:52:43.235Z,F100152,E100152,0.95,"{""x"":390,""y"":108,""width"":112,""height"":168}"
FRAME_001814,CAM_HOSTEL_A,2025-09-30T09:03:55.235Z,F100204,E100204,0.98,"{""x"":323,""y"":369,""width"":96,""height"":110}"
FRAME_001815,CAM_AC_MAIN,2025-10-02T08:24:59.235Z,F100825,E100825,0.99,"{""x"":453,""y"":302,""width"":148,""height"":138}"
FRAME_001816,CAM_AC_MAIN,2025-10-14T09:43:51.235Z,F100789,E100789,0.72,"{""x"":448,""y"":154,""width"":144,""height"":169}"
FRAME_001817,CAM_AC_MAIN,2025-10-15T16:19:12.235Z,F100460,E100460,0.71,"{""x"":481,""y"":337,""width"":108,""height"":177}"
FRAME_001818,CAM_HOSTEL_A,2025-10-13T05:34:31.235Z,F100057,E100057,0.92,"{""x"":381,""y"":198,""width"":88,""height"":147}"
FRAME_001819,CAM_CAF_01,2025-10-17T08:49:31.235Z,F100108,E100108,0.82,"{""x"":102,""y"":252,""width"":143,""height"":168}"
FRAME_001820,CAM_AC_MAIN,2025-10-05T07:42:49.235Z,F100886,E100886,0.87,"{""x"":466,""y"":400,""width"":104,""height"":144}"
FRAME_001821,CAM_HOSTEL_A,2025-10-15T08:16:54.235Z,F100586,E100586,0.96,"{""x"":459,""y"":185,""width"":91,""height"":119}"
FRAME_001822,CAM_HOSTEL_A,2025-09-26T22:21:52.235Z,F100509,E100509,0.77,"{""x"":315,""y"":386,""width"":106,""height"":127}"
FRAME_001823,CAM_HOSTEL_A,2025-09-26T15:28:01.235Z,F100316,E100316,0.87,"{""x"":123,""y"":279,""width"":130,""height"":134}"
FRAME_001824,CAM_ADMIN_LOBBY,2025-10-10T18:18:06.235Z,F100724,E100724,0.98,"{""x"":296,""y"":108,""width"":83,""height"":138}"
FRAME_001825,CAM_HOSTEL_A,2025-10-13T18:18:17.235Z,F100142,E100142,0.92,"{""x"":399,""y"":289,""width"":137,""height"":134}"
FRAME_001826,CAM_CAF_01,2025-10-12T03:53:40.235Z,F100107,E100107,0.76,"{""x"":476,""y"":385,""width"":82,""height"":145}"
FRAME_001827,CAM_AC_MAIN,2025-10-05T16:21:20.235Z,F100123,E100123,0.99,"{""x"":310,""y"":127,""width"":113,""height"":143}"
FRAME_001828,CAM_LAB_CORR,2025-10-17T11:45:15.235Z,F100758,E100758,0.96,"{""x"":121,""y"":238,""width"":135,""height"":135}"
FRAME_001829,CAM_AC_MAIN,2025-10-11T04:31:28.235Z,F100062,E100062,0.81,"{""x"":167,""y"":308,""width"":107,""height"":144}"
FRAME_001830,CAM_LIB_ENT,2025-10-11T05:17:33.235Z,F100835,E100835,0.98,"{""x"":319,""y"":374,""width"":108,""height"":173}"
FRAME_001831,CAM_LAB_CORR,2025-10-02T05:29:12.235Z,F100687,E100687,0.81,"{""x"":448,""y"":186,""width"":145,""height"":176}"
FRAME_001832,CAM_ADMIN_LOBBY,2025-10-17T16:52:45.235Z,F100729,E100729,0.81,"{""x"":294,""y"":102,""width"":104,""height"":127}"
FRAME_001833,CAM_GYM_ENT,2025-10-16T09:01:09.235Z,F100223,E100223,0.88,"{""x"":270,""y"":353,""width"":139,""height"":135}"
FRAME_001834,CAM_LIB_ENT,2025-09-26T13:53:46.235Z,F100892,E100892,0.96,"{""x"":178,""y"":394,""width"":95,""height"":149}"
FRAME_001835,CAM_HOSTEL_A,2025-10-21T13:07:12.235Z,F100182,E100182,0.87,"{""x"":354,""y"":391,""width"":96,""height"":131}"
FRAME_001836,CAM_HOSTEL_A,2025-10-11T11:56:17.235Z,F100643,E100643,0.92,"{""x"":359,""y"":233,""width"":88,""height"":138}"
FRAME_001837,CAM_CAF_01,2025-10-01T13:04:33.235Z,F100884,E100884,0.85,"{""x"":401,""y"":128,""width"":147,""height"":116}"
FRAME_001838,CAM_CAF_01,2025-10-15T17:46:44.235Z,F100059,E100059,0.72,"{""x"":198,""y"":356,""width"":138,""height"":103}"
FRAME_001839,CAM_ADMIN_LOBBY,2025-09-25T13:40:16.235Z,F100079,E100079,0.93,"{""x"":307,""y"":386,""width"":111,""height"":121}"
FRAME_001840,CAM_LIB_ENT,2025-10-13T07:43:13.235Z,F100925,E100925,0.75,"{""x"":430,""y"":320,""width"":91,""height"":166}"
FRAME_001841,CAM_LIB_ENT,2025-10-22T17:25:33.235Z,F100186,E100186,0.77,"{""x"":228,""y"":372,""width"":135,""height"":169}"
FRAME_001842,CAM_ADMIN_LOBBY,2025-10-16T16:50:47.235Z,F100468,E100468,0.8,"{""x"":452,""y"":101,""width"":95,""height"":106}"
FRAME_001843,CAM_HOSTEL_A,2025-10-08T12:52:07.235Z,F100191,E100191,0.96,"{""x"":150,""y"":300,""width"":85,""height"":152}"
FRAME_001844,CAM_CAF_01,2025-10-20T03:05:24.235Z,F100263,E100263,0.91,"{""x"":344,""y"":399,""width"":128,""height"":142}"
FRAME_001845,CAM_GYM_ENT,2025-10-18T18:15:38.235Z,F100384,E100384,0.94,"{""x"":241,""y"":283,""width"":88,""height"":105}"
FRAME_001846,CAM_ADMIN_LOBBY,2025-10-20T07:47:50.235Z,F100752,E100752,0.96,"{""x"":101,""y"":105,""width"":145,""height"":118}"
FRAME_001847,CAM_LAB_CORR,2025-10-15T09:37:37.235Z,F100934,E100934,0.76,"{""x"":171,""y"":273,""width"":101,""height"":138}"
FRAME_001848,CAM_PARKING,2025-10-13T03:17:52.235Z,F100824,E100824,0.87,"{""x"":318,""y"":233,""width"":149,""height"":107}"
FRAME_001849,CAM_LIB_ENT,2025-10-12T09:21:05.235Z,F100162,E100162,0.72,"{""x"":192,""y"":267,""width"":87,""height"":104}"
FRAME_001850,CAM_HOSTEL_A,2025-10-24T07:52:10.235Z,F100465,E100465,0.74,"{""x"":461,""y"":226,""width"":150,""height"":100}"
FRAME_001851,CAM_GYM_ENT,2025-10-17T12:45:27.235Z,F100129,E100129,0.84,"{""x"":198,""y"":115,""width"":87,""height"":176}"
FRAME_001852,CAM_GYM_ENT,2025-10-06T04:37:19.235Z,F100671,E100671,0.9,"{""x"":422,""y"":364,""width"":123,""height"":100}"
FRAME_001853,CAM_AC_MAIN,2025-10-22T04:49:16.235Z,F100788,E100788,0.91,"{""x"":474,""y"":355,""width"":123,""height"":136}"
FRAME_001854,CAM_GYM_ENT,2025-10-15T07:59:39.235Z,F100329,E100329,0.75,"{""x"":206,""y"":289,""width"":88,""height"":100}"
FRAME_001855,CAM_AC_MAIN,2025-10-13T06:32:15.235Z,F100827,E100827,0.7,"{""x"":356,""y"":171,""width"":126,""height"":102}"
FRAME_001856,CAM_AC_MAIN,2025-10-07T12:06:22.235Z,F100750,E100750,0.82,"{""x"":318,""y"":154,""width"":132,""height"":107}"
FRAME_001857,CAM_PARKING,2025-10-23T12:12:41.235Z,F100683,E100683,0.71,"{""x"":357,""y"":113,""width"":141,""height"":179}"
FRAME_001858,CAM_ADMIN_LOBBY,2025-09-25T04:19:51.235Z,F100545,E100545,0.98,"{""x"":176,""y"":290,""width"":106,""height"":146}"
FRAME_001859,CAM_HOSTEL_A,2025-10-09T17:44:14.235Z,F100491,E100491,0.8,"{""x"":403,""y"":152,""width"":149,""height"":171}"
FRAME_001860,CAM_ADMIN_LOBBY,2025-09-28T16:03:34.235Z,F100923,E100923,0.74,"{""x"":330,""y"":321,""width"":89,""height"":132}"
FRAME_001861,CAM_CAF_01,2025-10-09T15:43:14.235Z,F100856,E100856,0.78,"{""x"":403,""y"":314,""width"":128,""height"":124}"
FRAME_001862,CAM_PARKING,2025-10-12T04:41:09.235Z,F100688,E100688,0.85,"{""x"":232,""y"":233,""width"":131,""height"":139}"
FRAME_001863,CAM_GYM_ENT,2025-10-20T23:26:15.235Z,F100467,E100467,0.75,"{""x"":124,""y"":225,""width"":94,""height"":173}"
FRAME_001864,CAM_LIB_ENT,2025-10-03T11:47:39.235Z,F100052,E100052,0.78,"{""x"":310,""y"":278,""width"":124,""height"":124}"
